TradeID,Trade_Time,AccountID,Trader,Stock_Name,Stock_Ticker,Side,Quantity,Price
T01815,2026-01-06 12:00,acc0012,TRD1,Royal Bank of Canada,RY,SELL,962,133.44
T01816,2026-01-06 12:00,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,BUY,6776,32.34
T01817,2026-01-06 12:00,acc0018,TRD2,Exxon Mobil,XOM,BUY,460,109.84
T01818,2026-01-06 12:00,acc0012,TRD1,Amazon,AMZN,SELL,455,165.1
T01819,2026-01-06 12:01,acc0004,TRD4,JPMorgan Chase,JPM,SELL,593,181.7
T01820,2026-01-06 12:01,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1600,45.65
T01821,2026-01-06 12:01,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,180,183.66
T01822,2026-01-06 12:01,acc0012,TRD1,Royal Bank of Canada,RY,BUY,755,133.53
T01823,2026-01-06 12:01,acc0014,TRD4,Plug Power,PLUG,BUY,5596,2.76
T01824,2026-01-06 12:01,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1084,45.64
T01825,2026-01-06 12:01,acc0013,TRD3,Canadian National Railway,CNR,SELL,268,166.83
T01826,2026-01-06 12:01,acc0005,TRD6,Meta Platforms,META,SELL,255,366.21
T01827,2026-01-06 12:02,acc0012,TRD2,Royal Bank of Canada,RY,BUY,514,133.54
T01828,2026-01-06 12:02,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,399,184.54
T01829,2026-01-06 12:02,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,280,184.65
T01830,2026-01-06 12:02,acc0014,TRD2,Shopify,SHOP,SELL,1231,101.39
T01831,2026-01-06 12:02,acc0014,TRD4,Shopify,SHOP,BUY,149,101.62
T01832,2026-01-06 12:02,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,278,184.58
T01833,2026-01-06 12:02,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,549,473.12
T01834,2026-01-06 12:02,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,6767,32.23
T01835,2026-01-06 12:02,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,5674,66.72
T01836,2026-01-06 12:02,acc0018,TRD2,SPDR Gold Shares,GLD,BUY,266,184.62
T01837,2026-01-06 12:02,acc0004,TRD10,Air Canada,AC,SELL,1399,18.03
T01838,2026-01-06 12:02,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,1784,65.59
T01839,2026-01-06 12:02,acc0011,TRD1,Microsoft,MSFT,SELL,350,408.41
T01840,2026-01-06 12:02,acc0003,TRD3,Constellation Energy,CEG,BUY,5596,136.72
T01841,2026-01-06 12:02,acc0004,TRD4,JPMorgan Chase,JPM,SELL,657,182.27
T01842,2026-01-06 12:02,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,469,184.56
T01843,2026-01-06 12:02,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,472,184.55
T01844,2026-01-06 12:02,acc0003,TRD3,BlackBerry,BB,SELL,9635,5.01
T01845,2026-01-06 12:02,acc0020,TRD2,Warner Bros. Discovery,WBD,SELL,18780,11.33
T01846,2026-01-06 12:03,acc0007,TRD7,Enbridge,ENB,SELL,831,48.27
T01847,2026-01-06 12:03,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,2002,65.73
T01848,2026-01-06 12:03,acc0001,TRD1,Apple,AAPL,SELL,1843,190.27
T01849,2026-01-06 12:03,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,400,184.99
T01850,2026-01-06 12:03,acc0003,TRD3,Constellation Energy,CEG,SELL,691,137.47
T01851,2026-01-06 12:03,acc0008,TRD8,Advanced Micro Devices,AMD,SELL,2604,145.68
T01852,2026-01-06 12:03,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,3375,66.76
T01853,2026-01-06 12:03,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1294,45.48
T01854,2026-01-06 12:03,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,3095,65.74
T01855,2026-01-06 12:03,acc0009,TRD9,Tilray Brands,TLRY,BUY,9618,2.23
T01856,2026-01-06 12:03,acc0001,TRD1,Apple,AAPL,BUY,685,190.34
T01857,2026-01-06 12:03,acc0007,TRD7,Suncor Energy,SU,SELL,1285,39.41
T01858,2026-01-06 12:03,acc0008,TRD10,Palantir,PLTR,BUY,4721,18.24
T01859,2026-01-06 12:03,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,371,184.89
T01860,2026-01-06 12:04,acc0014,TRD2,Shopify,SHOP,SELL,612,101.35
T01861,2026-01-06 12:04,acc0014,TRD2,Shopify,SHOP,SELL,1068,101.28
T01862,2026-01-06 12:04,acc0012,TRD1,Costco,COST,BUY,841,652.85
T01863,2026-01-06 12:04,acc0013,TRD3,Canadian National Railway,CNR,BUY,1081,167.89
T01864,2026-01-06 12:04,acc0020,TRD4,Warner Bros. Discovery,WBD,BUY,9478,11.29
T01865,2026-01-06 12:04,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,365,185.07
T01866,2026-01-06 12:04,acc0020,TRD4,Canadian Pacific Kansas City,CP,BUY,734,89.16
T01867,2026-01-06 12:04,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,546,185.15
T01868,2026-01-06 12:04,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,3279,45.39
T01869,2026-01-06 12:04,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,163,185.14
T01870,2026-01-06 12:04,acc0017,TRD1,Google,GOOG,BUY,811,151.85
T01871,2026-01-06 12:04,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,360,472
T01872,2026-01-06 12:04,acc0009,TRD9,Tilray Brands,TLRY,BUY,4546,2.23
T01873,2026-01-06 12:04,acc0014,TRD2,Shopify,SHOP,SELL,953,101.28
T01874,2026-01-06 12:04,acc0010,TRD5,Nano Dimension,NNDM,BUY,32525,2.51
T01875,2026-01-06 12:04,acc0014,TRD4,Shopify,SHOP,BUY,289,101.36
T01876,2026-01-06 12:04,acc0017,TRD1,Bank of Montreal,BMO,BUY,1756,117.93
T01877,2026-01-06 12:04,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,528,185.02
T01878,2026-01-06 12:04,acc0003,TRD3,BlackBerry,BB,SELL,217811,5.1
T01879,2026-01-06 12:04,acc0009,TRD8,Tilray Brands,TLRY,BUY,6645,2.26
T01880,2026-01-06 12:04,acc0014,TRD4,Shopify,SHOP,SELL,337,101.38
T01881,2026-01-06 12:05,acc0006,TRD10,B2Gold,BTO,SELL,406735,3.78
T01882,2026-01-06 12:05,acc0016,TRD1,NVIDIA,NVDA,BUY,1882,599.92
T01883,2026-01-06 12:05,acc0001,TRD1,Apple,AAPL,SELL,584,189.96
T01884,2026-01-06 12:05,acc0006,TRD6,B2Gold,BTO,SELL,14863,3.78
T01885,2026-01-06 12:05,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1355,45.67
T01886,2026-01-06 12:05,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,3200,66.49
T01887,2026-01-06 12:05,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,98,184.68
T01888,2026-01-06 12:05,acc0006,TRD5,B2Gold,BTO,SELL,275936,3.77
T01889,2026-01-06 12:05,acc0009,TRD9,Tilray Brands,TLRY,BUY,5771,2.24
T01890,2026-01-06 12:05,acc0014,TRD4,Shopify,SHOP,SELL,383,101.02
T01891,2026-01-06 12:05,acc0006,TRD10,B2Gold,BTO,SELL,56306,3.78
T01892,2026-01-06 12:05,acc0002,TRD2,Toronto-Dominion Bank,TD,BUY,2046,84.09
T01893,2026-01-06 12:05,acc0006,TRD6,B2Gold,BTO,SELL,17137,3.78
T01894,2026-01-06 12:05,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,509,184.97
T01895,2026-01-06 12:05,acc0006,TRD6,B2Gold,BTO,SELL,39869,3.78
T01896,2026-01-06 12:05,acc0003,TRD3,BlackBerry,BB,SELL,19340,5.12
T01897,2026-01-06 12:05,acc0004,TRD4,TELUS,T,SELL,11733,23.53
T01898,2026-01-06 12:05,acc0014,TRD2,Shopify,SHOP,SELL,1226,101.11
T01899,2026-01-06 12:05,acc0014,TRD10,Plug Power,PLUG,BUY,1749,2.72
T01900,2026-01-06 12:06,acc0014,TRD4,Shopify,SHOP,BUY,455,101.1
T01901,2026-01-06 12:06,acc0014,TRD4,Shopify,SHOP,SELL,213,101.15
T01902,2026-01-06 12:06,acc0013,TRD10,Canadian National Railway,CNR,SELL,358,167.73
T01903,2026-01-06 12:06,acc0012,TRD1,Costco,COST,BUY,262,654.01
T01904,2026-01-06 12:06,acc0012,TRD2,Royal Bank of Canada,RY,SELL,484,133.48
T01905,2026-01-06 12:06,acc0013,TRD3,BCE,BCE,SELL,2177,55.59
T01906,2026-01-06 12:06,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,2640,45.9
T01907,2026-01-06 12:06,acc0007,TRD10,Suncor Energy,SU,BUY,4634,39.88
T01908,2026-01-06 12:06,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,3252,45.93
T01909,2026-01-06 12:06,acc0012,TRD1,Royal Bank of Canada,RY,BUY,1408,133.58
T01910,2026-01-06 12:06,acc0012,TRD1,Amazon,AMZN,BUY,574,165.19
T01911,2026-01-06 12:06,acc0014,TRD4,Kraft Heinz,KHC,SELL,656,35.27
T01912,2026-01-06 12:06,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1871,45.89
T01913,2026-01-06 12:06,acc0014,TRD4,Kraft Heinz,KHC,SELL,691,35.29
T01914,2026-01-06 12:06,acc0005,TRD5,Tesla,TSLA,SELL,678,237.34
T01915,2026-01-06 12:06,acc0002,TRD2,Toronto-Dominion Bank,TD,BUY,1687,84.11
T01916,2026-01-06 12:07,acc0013,TRD3,BCE,BCE,BUY,1565,55.62
T01917,2026-01-06 12:07,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,2693,46.09
T01918,2026-01-06 12:07,acc0001,TRD1,Apple,AAPL,SELL,911,190.23
T01919,2026-01-06 12:07,acc0004,TRD4,TELUS,T,SELL,10055,23.57
T01920,2026-01-06 12:07,acc0014,TRD4,Shopify,SHOP,SELL,416,101.16
T01921,2026-01-06 12:07,acc0007,TRD7,Enbridge,ENB,BUY,533,48.77
T01922,2026-01-06 12:07,acc0018,TRD2,Exxon Mobil,XOM,BUY,344,109.82
T01923,2026-01-06 12:07,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,547,184.73
T01924,2026-01-06 12:07,acc0010,TRD10,Barrick Gold,GOLD,SELL,7677,18.51
T01925,2026-01-06 12:07,acc0008,TRD8,Advanced Micro Devices,AMD,SELL,229,145.71
T01926,2026-01-06 12:07,acc0014,TRD4,Kraft Heinz,KHC,BUY,682,35.22
T01927,2026-01-06 12:07,acc0014,TRD2,Plug Power,PLUG,SELL,17486,2.74
T01928,2026-01-06 12:07,acc0003,TRD3,Ford Motor,FORD,BUY,7484,12.89
T01929,2026-01-06 12:07,acc0018,TRD2,SPDR Gold Shares,GLD,BUY,136,184.77
T01930,2026-01-06 12:07,acc0014,TRD2,Kraft Heinz,KHC,SELL,13841,35.24
T01931,2026-01-06 12:07,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,30855,32.35
T01932,2026-01-06 12:07,acc0003,TRD3,Constellation Energy,CEG,SELL,1091,137.94
T01933,2026-01-06 12:08,acc0014,TRD4,Kraft Heinz,KHC,SELL,796,35.24
T01934,2026-01-06 12:08,acc0001,TRD1,Apple,AAPL,SELL,3756,190.44
T01935,2026-01-06 12:08,acc0017,TRD1,Bank of Montreal,BMO,BUY,848,118.53
T01936,2026-01-06 12:08,acc0010,TRD6,Nano Dimension,NNDM,BUY,571883,2.55
T01937,2026-01-06 12:08,acc0017,TRD1,Google,GOOG,BUY,1158,151.75
T01938,2026-01-06 12:08,acc0012,TRD1,Amazon,AMZN,SELL,327,164.93
T01939,2026-01-06 12:09,acc0020,TRD4,Canadian Pacific Kansas City,CP,BUY,944,88.98
T01940,2026-01-06 12:09,acc0001,TRD1,Apple,AAPL,SELL,4405,190.26
T01941,2026-01-06 12:09,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,161,184.94
T01942,2026-01-06 12:09,acc0009,TRD10,Tilray Brands,TLRY,SELL,53159,2.2
T01943,2026-01-06 12:09,acc0014,TRD2,Shopify,SHOP,SELL,5075,101.89
T01944,2026-01-06 12:09,acc0014,TRD2,Shopify,SHOP,SELL,1621,101.87
T01945,2026-01-06 12:09,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,2824,66.62
T01946,2026-01-06 12:09,acc0014,TRD2,Kraft Heinz,KHC,BUY,2754,34.98
T01947,2026-01-06 12:09,acc0013,TRD3,BCE,BCE,SELL,1845,56.27
T01948,2026-01-06 12:10,acc0014,TRD2,Kraft Heinz,KHC,SELL,2745,34.84
T01949,2026-01-06 12:10,acc0012,TRD1,Royal Bank of Canada,RY,SELL,1798,133.87
T01950,2026-01-06 12:10,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,10352,32.46
T01951,2026-01-06 12:10,acc0004,TRD10,TELUS,T,SELL,2562,23.45
T01952,2026-01-06 12:10,acc0009,TRD9,Canopy Growth,CGC,SELL,5333,7.54
T01953,2026-01-06 12:10,acc0005,TRD10,Tesla,TSLA,SELL,420,236.15
T01954,2026-01-06 12:10,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,1500,472.9
T01955,2026-01-06 12:10,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,210,184.65
T01956,2026-01-06 12:10,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,7528,32.46
T01957,2026-01-06 12:10,acc0019,TRD3,Olema Pharmaceuticals,OLMA,SELL,11331,16.18
T01958,2026-01-06 12:10,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,13097,66.63
T01959,2026-01-06 12:10,acc0007,TRD7,Suncor Energy,SU,BUY,1268,40.22
T01960,2026-01-06 12:10,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,2327,432.6
T01961,2026-01-06 12:11,acc0001,TRD1,Apple,AAPL,BUY,871,190.66
T01962,2026-01-06 12:11,acc0012,TRD2,Amazon,AMZN,SELL,318,165.17
T01963,2026-01-06 12:11,acc0003,TRD3,BlackBerry,BB,SELL,9268,4.96
T01964,2026-01-06 12:11,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,2116,46.25
T01965,2026-01-06 12:11,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,650,184.65
T01966,2026-01-06 12:11,acc0004,TRD4,Air Canada,AC,BUY,4214,18.32
T01967,2026-01-06 12:11,acc0011,TRD1,Microsoft,MSFT,SELL,439,409.54
T01968,2026-01-06 12:11,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,647,184.76
T01969,2026-01-06 12:11,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,600,432.33
T01970,2026-01-06 12:11,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,642,431.95
T01971,2026-01-06 12:12,acc0008,TRD8,Palantir,PLTR,BUY,1924,18.65
T01972,2026-01-06 12:12,acc0018,TRD1,Exxon Mobil,XOM,SELL,451,109.96
T01973,2026-01-06 12:12,acc0001,TRD1,Apple,AAPL,SELL,923,190.86
T01974,2026-01-06 12:12,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1460,46.11
T01975,2026-01-06 12:12,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1137,46.17
T01976,2026-01-06 12:12,acc0014,TRD2,Kraft Heinz,KHC,SELL,1521,34.72
T01977,2026-01-06 12:12,acc0012,TRD1,Costco,COST,SELL,156,656.28
T01978,2026-01-06 12:12,acc0014,TRD4,Shopify,SHOP,SELL,376,102.37
T01979,2026-01-06 12:12,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,250,184.41
T01980,2026-01-06 12:12,acc0008,TRD7,Palantir,PLTR,BUY,1224,18.66
T01981,2026-01-06 12:12,acc0012,TRD2,Costco,COST,SELL,59,656.6
T01982,2026-01-06 12:12,acc0004,TRD4,JPMorgan Chase,JPM,SELL,572,182.82
T01983,2026-01-06 12:12,acc0016,TRD1,NVIDIA,NVDA,SELL,393,604.82
T01984,2026-01-06 12:12,acc0014,TRD2,Plug Power,PLUG,SELL,7169,2.74
T01985,2026-01-06 12:12,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,BUY,5176,32.39
T01986,2026-01-06 12:13,acc0003,TRD3,Constellation Energy,CEG,SELL,5183,139.05
T01987,2026-01-06 12:13,acc0013,TRD3,BCE,BCE,SELL,2221,56.2
T01988,2026-01-06 12:13,acc0010,TRD10,Nano Dimension,NNDM,BUY,16088,2.53
T01989,2026-01-06 12:13,acc0005,TRD6,Tesla,TSLA,BUY,346,237.72
T01990,2026-01-06 12:13,acc0001,TRD1,Apple,AAPL,SELL,1385,190.52
T01991,2026-01-06 12:13,acc0012,TRD1,Amazon,AMZN,BUY,719,165.63
T01992,2026-01-06 12:13,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,4066,66.6
T01993,2026-01-06 12:13,acc0003,TRD3,Constellation Energy,CEG,SELL,519,139
T01994,2026-01-06 12:13,acc0004,TRD4,TELUS,T,BUY,37832,23.48
T01995,2026-01-06 12:13,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,3524,30.93
T01996,2026-01-06 12:13,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,1932,66.02
T01997,2026-01-06 12:13,acc0004,TRD4,JPMorgan Chase,JPM,SELL,1282,182.66
T01998,2026-01-06 12:13,acc0004,TRD4,TELUS,T,BUY,6304,23.47
T01999,2026-01-06 12:13,acc0011,TRD10,Bank of Nova Scotia,BNS,SELL,210,65.95
T02000,2026-01-06 12:13,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,4205,66.05
T02001,2026-01-06 12:13,acc0013,TRD10,Canadian National Railway,CNR,SELL,355,168.03
T02002,2026-01-06 12:13,acc0012,TRD1,Costco,COST,BUY,322,656.07
T02003,2026-01-06 12:14,acc0012,TRD1,Royal Bank of Canada,RY,BUY,582,133.72
T02004,2026-01-06 12:14,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,4494,65.99
T02005,2026-01-06 12:14,acc0017,TRD1,Bank of Montreal,BMO,SELL,2217,118.02
T02006,2026-01-06 12:14,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,SELL,3279,30.86
T02007,2026-01-06 12:14,acc0014,TRD4,Shopify,SHOP,SELL,395,103.27
T02008,2026-01-06 12:14,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,514,430.63
T02009,2026-01-06 12:14,acc0012,TRD2,Royal Bank of Canada,RY,SELL,699,133.58
T02010,2026-01-06 12:14,acc0020,TRD10,Warner Bros. Discovery,WBD,SELL,3480,11.49
T02011,2026-01-06 12:14,acc0014,TRD4,Shopify,SHOP,SELL,178,103.32
T02012,2026-01-06 12:15,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,1145,65.83
T02013,2026-01-06 12:15,acc0005,TRD6,Tesla,TSLA,SELL,5861,237.05
T02014,2026-01-06 12:15,acc0005,TRD10,Tesla,TSLA,SELL,474,236.67
T02015,2026-01-06 12:15,acc0004,TRD4,JPMorgan Chase,JPM,SELL,780,183.62
T02016,2026-01-06 12:15,acc0014,TRD4,Shopify,SHOP,SELL,483,103.4
T02017,2026-01-06 12:15,acc0009,TRD10,Canopy Growth,CGC,SELL,11559,7.43
T02018,2026-01-06 12:15,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,430,428.99
T02019,2026-01-06 12:16,acc0014,TRD4,Kraft Heinz,KHC,SELL,638,34.69
T02020,2026-01-06 12:16,acc0011,TRD10,Microsoft,MSFT,SELL,54,409.35
T02021,2026-01-06 12:16,acc0007,TRD7,Enbridge,ENB,BUY,551,48.83
T02022,2026-01-06 12:16,acc0005,TRD5,Meta Platforms,META,SELL,206,366.71
T02023,2026-01-06 12:16,acc0012,TRD1,Royal Bank of Canada,RY,SELL,1086,133.82
T02024,2026-01-06 12:16,acc0002,TRD10,iShares Core S&P/TSX Capped Composite Index ETF,XIC,SELL,1067,30.95
T02025,2026-01-06 12:16,acc0010,TRD5,Barrick Gold,GOLD,SELL,4354,18.74
T02026,2026-01-06 12:16,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,2658,65.8
T02027,2026-01-06 12:16,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,2125,66.81
T02028,2026-01-06 12:17,acc0012,TRD2,Amazon,AMZN,SELL,451,165.56
T02029,2026-01-06 12:17,acc0004,TRD10,Air Canada,AC,BUY,4529,18.5
T02030,2026-01-06 12:17,acc0005,TRD6,Meta Platforms,META,SELL,315,368.14
T02031,2026-01-06 12:17,acc0012,TRD1,Royal Bank of Canada,RY,BUY,740,133.76
T02032,2026-01-06 12:17,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,425,184.47
T02033,2026-01-06 12:17,acc0002,TRD2,Canadian Natural Resources,CNQ,SELL,2299,78.19
T02034,2026-01-06 12:17,acc0018,TRD2,Exxon Mobil,XOM,SELL,406,109.45
T02035,2026-01-06 12:17,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1268,46.36
T02036,2026-01-06 12:17,acc0012,TRD1,Amazon,AMZN,SELL,918,165.54
T02037,2026-01-06 12:17,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1425,46.29
T02038,2026-01-06 12:17,acc0011,TRD1,Microsoft,MSFT,SELL,343,409.59
T02039,2026-01-06 12:17,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1355,46.28
T02040,2026-01-06 12:17,acc0004,TRD4,JPMorgan Chase,JPM,SELL,955,183.01
T02041,2026-01-06 12:18,acc0017,TRD1,Bank of Montreal,BMO,SELL,1210,118.47
T02042,2026-01-06 12:18,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,574,184.49
T02043,2026-01-06 12:18,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,526,428.89
T02044,2026-01-06 12:18,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,399,428.85
T02045,2026-01-06 12:18,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,8979,32.59
T02046,2026-01-06 12:18,acc0004,TRD4,TELUS,T,SELL,2334,23.76
T02047,2026-01-06 12:18,acc0019,TRD3,Olema Pharmaceuticals,OLMA,SELL,6522,16.4
T02048,2026-01-06 12:18,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1084,46.19
T02049,2026-01-06 12:18,acc0010,TRD6,Barrick Gold,GOLD,BUY,53089,18.69
T02050,2026-01-06 12:18,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1058,46.24
T02051,2026-01-06 12:18,acc0020,TRD4,Canadian Pacific Kansas City,CP,SELL,560,90.74
T02052,2026-01-06 12:18,acc0004,TRD4,JPMorgan Chase,JPM,SELL,621,182.46
T02053,2026-01-06 12:18,acc0016,TRD1,NVIDIA,NVDA,SELL,376,605.04
T02054,2026-01-06 12:19,acc0001,TRD1,Apple,AAPL,SELL,644,191.81
T02055,2026-01-06 12:19,acc0009,TRD9,Canopy Growth,CGC,SELL,1993,7.39
T02056,2026-01-06 12:19,acc0002,TRD10,iShares Core S&P/TSX Capped Composite Index ETF,XIC,SELL,498,30.84
T02057,2026-01-06 12:19,acc0017,TRD1,Google,GOOG,BUY,874,151.74
T02058,2026-01-06 12:19,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,962,46.12
T02059,2026-01-06 12:19,acc0014,TRD4,Shopify,SHOP,BUY,268,103.39
T02060,2026-01-06 12:19,acc0018,TRD2,SPDR Gold Shares,GLD,BUY,717,184.36
T02061,2026-01-06 12:19,acc0007,TRD7,Suncor Energy,SU,SELL,498,39.73
T02062,2026-01-06 12:19,acc0012,TRD2,Royal Bank of Canada,RY,SELL,241,133.19
T02063,2026-01-06 12:19,acc0016,TRD1,NVIDIA,NVDA,BUY,287,606.5
T02064,2026-01-06 12:19,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,685,429.02
T02065,2026-01-06 12:19,acc0020,TRD2,Warner Bros. Discovery,WBD,SELL,42037,11.55
T02066,2026-01-06 12:20,acc0014,TRD2,Kraft Heinz,KHC,SELL,3733,34.37
T02067,2026-01-06 12:20,acc0019,TRD3,Home Depot,HD,BUY,1138,374.78
T02068,2026-01-06 12:20,acc0004,TRD4,Air Canada,AC,SELL,8324,18.32
T02069,2026-01-06 12:20,acc0005,TRD6,Meta Platforms,META,SELL,224,364.6
T02070,2026-01-06 12:20,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,588,184.64
T02071,2026-01-06 12:20,acc0013,TRD3,Canadian National Railway,CNR,BUY,794,167.71
T02072,2026-01-06 12:20,acc0012,TRD2,Royal Bank of Canada,RY,BUY,678,133.1
T02073,2026-01-06 12:20,acc0012,TRD2,Amazon,AMZN,SELL,266,165.66
T02074,2026-01-06 12:20,acc0003,TRD3,BlackBerry,BB,SELL,11541,4.93
T02075,2026-01-06 12:20,acc0014,TRD2,Shopify,SHOP,SELL,957,103.56
T02076,2026-01-06 12:20,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,853,428.63
T02077,2026-01-06 12:21,acc0012,TRD2,Royal Bank of Canada,RY,SELL,439,132.86
T02078,2026-01-06 12:21,acc0012,TRD2,Royal Bank of Canada,RY,SELL,432,132.73
T02079,2026-01-06 12:21,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,3611,30.76
T02080,2026-01-06 12:21,acc0001,TRD1,Apple,AAPL,BUY,862,191.81
T02081,2026-01-06 12:21,acc0003,TRD3,Constellation Energy,CEG,SELL,1198,139.67
T02082,2026-01-06 12:21,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,427,184.32
T02083,2026-01-06 12:21,acc0014,TRD2,Shopify,SHOP,SELL,694,103.52
T02084,2026-01-06 12:21,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,SELL,7327,30.74
T02085,2026-01-06 12:21,acc0009,TRD9,Canopy Growth,CGC,BUY,2151,7.44
T02086,2026-01-06 12:22,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,430,470.91
T02087,2026-01-06 12:22,acc0017,TRD1,Bank of Montreal,BMO,SELL,1103,118.63
T02088,2026-01-06 12:22,acc0012,TRD2,Amazon,AMZN,BUY,233,165.47
T02089,2026-01-06 12:22,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,533,428.46
T02090,2026-01-06 12:22,acc0014,TRD4,Kraft Heinz,KHC,SELL,647,34.49
T02091,2026-01-06 12:22,acc0018,TRD1,Exxon Mobil,XOM,BUY,904,110.12
T02092,2026-01-06 12:22,acc0003,TRD3,Ford Motor,FORD,SELL,6575,13.17
T02093,2026-01-06 12:22,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,2651,184.31
T02094,2026-01-06 12:23,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,2002,45.51
T02095,2026-01-06 12:23,acc0002,TRD2,Canadian Natural Resources,CNQ,SELL,2719,78.77
T02096,2026-01-06 12:23,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,4861,32.47
T02097,2026-01-06 12:23,acc0013,TRD3,BCE,BCE,BUY,3803,56.13
T02098,2026-01-06 12:23,acc0017,TRD1,Google,GOOG,BUY,859,151.49
T02099,2026-01-06 12:23,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,2901,184.8
